dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
FBF7249B-8226-F011-8C4E-7C1E520A55FA,2025-05-01 11:51:33.0000000,Jacobs to Operate and Maintain Largest Water Recycling System in Southern California,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""prntac"">Delivering five tailored types of recycled water to improve water resilience in the region</p>
<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">DALLAS</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">May 1, 2025</span></span> /PRNewswire/ -- <a xmlns=""http://www.w3.org/1999/xhtml"" href=""https://c212.net/c/link/?t=0&amp;l=en&amp;o=4417146-1&amp;h=1786368412&amp;u=http%3A%2F%2Fwww.jacobs.com%2F&amp;a=Jacobs"" target=""_blank"" rel=""nofollow"" rel=""nofollow"">Jacobs</a> (NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/J#NYSE"" rel=""nofollow"">J</a>) was awarded a five-year contract by the <a xmlns=""http://www.w3.org/1999/xhtml"" href=""https://c212.net/c/link/?t=0&amp;l=en&amp;o=4417146-1&amp;h=3001264818&amp;u=https%3A%",https://www.benzinga.com/pressreleases/25/05/n45131812/jacobs-to-operate-and-maintain-largest-water-recycling-system-in-southern-california,Southern California,United States,N/A,Local,Environmental News,2025-05-01 11:45:00.0000000,143.52000000000000000,0,0
944144DB-EC26-F011-8C4D-7C1E527DC3AB,2025-05-02 00:32:04.0000000,Northern Ireland local authority collected municipal waste management statistics released - October to December 2024,Northern Ireland local authority collected municipal waste management statistics released - October to December 2024 Date published: 1 May 2025 P,http://dublinnews.com/news/278196477/northern-ireland-local-authority-collected-municipal-waste-management-statistics-released-october-december-2024,Northern Ireland,United Kingdom,Not applicable,Local,Local Economic Event,2025-05-01 12:00:00.0000000,129.20000000000000000,0,0
EE80CFD9-9626-F011-8C4E-7C1E520A55FA,2025-05-01 14:16:24.0000000,"The best eco-friendly baby products: 11 sustainable substitutes, from reusable nappies to wipes","<p>Small swaps can make a big difference to a baby’s carbon footprint, but where to begin? We asked parents for the planet-friendly products they swear by</p><p>• <strong><a href=""https://www.theguardian.com/lifeandstyle/2024/sep/16/best-baby-products-items-newborn"">‘It gave us both freedom’: parents on the baby gear they wouldn’t go without</a></strong></p><p>In the first 100 days of my daughter’s life, the app my wife and I use to track every feed, pee and poo revealed that we had changed almost 800 nappies: 769, to be precise. Each of these required a baby wipe (or three or four), a cotton wool pad to pat dry and a nappy bag for disposal. With all of this destined for landfill, my baby’s carbon footprint was racking up months before she was even ready to take her first step.</p><p><a href=""https://www.wrap.ngo/resources/guide/waste-prevention-activities/real-nappies/overview"">Statistics</a> from the recycling charity Wrap estimate that 3bn disposable nappies are thrown away in the ",https://www.theguardian.com/thefilter/2025/may/01/best-eco-friendly-baby-products,UK,UK,Not applicable,Community,Environmental News,2025-05-01 14:00:22.0000000,50.70000000000000000,0,0
90067C18-CE26-F011-8C4E-7C1E52469F7D,2025-05-01 20:51:50.0000000,$1000 Invested In Waste Management 15 Years Ago Would Be Worth This Much Today,"<p>Waste Management (NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/WM#NYSE"">WM</a>) has outperformed the market over the past 15 years by 2.61% on an annualized basis producing an average annual return of 13.96%. Currently, Waste Management has a market capitalization of $93.93 billion. </p>
<p><strong>Buying $1000 In WM:</strong> If ...</p><p><a href=https://www.benzinga.com/insights/news/25/05/45152346/1000-invested-in-waste-management-15-years-ago-would-be-worth-this-much-today alt=$1000 Invested In Waste Management 15 Years Ago Would Be Worth This Much Today>Full story available on Benzinga.com</a></p>",https://www.benzinga.com/insights/news/25/05/45152346/1000-invested-in-waste-management-15-years-ago-would-be-worth-this-much-today,Waste Management,United States,N/A,Local,Corporate News,2025-05-01 20:45:24.0000000,176.64000000000000000,0,0
09B1E8EB-E327-F011-8C4D-7C1E527DC3AB,2025-05-03 06:00:34.0000000,Plea to pre-sort waste as tips expect busy weekend,Tip users are being urged to pre-sort their waste as recycling centres prepare for a busy bank holiday weekend. West Council say a record number of people have visited its recycling centre following the introduction of seven-day opening.,https://au.news.yahoo.com/plea-pre-sort-waste-tips-043332132.html,West Council recycling centre,Australia,Not applicable,Local,Environmental News,2025-05-03 00:33:00.0000000,123.24000000000000000,0,0
1F76EB21-612A-F011-8C4D-7C1E527DC3AB,2025-05-06 10:01:58.0000000,"480 Workers, 90 Days: How Indian Brand Crafted Met Gala Carpet For 3rd Time","Neytt, based out of Kerala's Alappuzha, was behind the creation of the 63,000-square-foot eco-friendly blue carpet.",https://www.ndtv.com/india-news/480-workers-90-days-how-indian-brand-crafted-met-gala-carpet-for-3rd-time-8342487#publisher=newsstand,"Alappuzha, Kerala",India,Not applicable,Local,Environmental News,2025-05-06 09:32:26.0000000,135.72000000000000000,0,0
98E68343-792A-F011-8C4E-7C1E520A55FA,2025-05-06 12:54:39.0000000,Itron Now Accepting Nominations for Seventh Annual Itron Innovator Award,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""left"">LIBERTY LAKE, Wash., May  06, 2025  (GLOBE NEWSWIRE) -- Itron, Inc. (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/ITRI#NASDAQ"" rel=""nofollow"">ITRI</a>), a global leader revolutionizing energy and water management for utilities and cities, which is innovating new ways for utilities and cities to manage energy and water, is now accepting nominations for the 7<sup>th</sup> annual Itron Innovator Award. The award will recognize an Itron utility or city customer that has taken advantage of Itron&#039;s partner enablement program to deliver an innovative solution that improves resource efficiency, enhances safety and fosters community connectivity. The winner will be announced at <a href=""https://www.globenewswire.com/Tracker?data=riUMjOsanUlfZHUMpl_VSJtLzu_WI8R8CgRAY57mzIKjD4_9804FGSdFeZ1ahWG9cUn6DggYRT4D0cUr-BeNT4QWJEWydrKcAd8RzvOsYGc="" rel=""nofollow"" target=",https://www.benzinga.com/pressreleases/25/05/g45220158/itron-now-accepting-nominations-for-seventh-annual-itron-innovator-award,Itron,United States,Not applicable,Global,Corporate News,2025-05-06 12:45:00.0000000,618.24000000000000000,0,0
7A598944-A82A-F011-8C4E-7C1E520A55FA,2025-05-06 18:31:14.0000000,Breakthrough in fuel cell recycling turns 'forever chemicals' into renewable resources,A new technique that uses soundwaves to separate materials for recycling could help prevent potentially harmful chemicals leaching into the environment.,https://www.sciencedaily.com/releases/2025/05/250506131506.htm,Not applicable,Not applicable,Not applicable,Global,Environmental News,2025-05-06 13:15:06.0000000,81.90000000000000000,0,0
EBC2181D-852A-F011-8C4D-7C1E527DC3AB,2025-05-06 14:19:34.0000000,"How to create a more eco-friendly lawn: six things you can do right now, according to an expert","<p>Grass lawns get a bad rap, but there are ways to make them greener. Our gardens expert shares his top tips, from cutting down on fertiliser to mowing less frequently</p><p>• <strong><a href=""https://www.theguardian.com/lifeandstyle/article/2024/jun/27/the-best-gardening-tools-essential-kit-chosen-by-experts"">The best gardening tools: essential kit, chosen by experts</a></strong></p><p>In an age of climate crisis, decreasing biodiversity and heightened awareness of water consumption, an immaculate, weed-free lawn is becoming as taboo as an outdoor heater.<strong> </strong>However, provided we take a more sustainable approach to their upkeep, embracing beneficial “weeds” and long grass, the lawn still has a place in our gardens.</p><p>I’ve got one; if I didn’t, the kids would take their shenanigans into the borders, which would be game over for beloved brittle-stemmed flowers such as lilies and irises. I’ve reduced its size, though, to probably the minimum necessary for maintaining t",https://www.theguardian.com/thefilter/2025/may/06/how-to-create-eco-friendly-lawn-uk,UK,UK,Not applicable,Local,Environmental News,2025-05-06 14:00:47.0000000,101.40000000000000000,0,0
D94532D5-8F2A-F011-8C4E-7C1E52469F7D,2025-05-06 15:36:15.0000000,Plastics industry pushed ‘advanced recycling’ despite knowing problems – report,"<p>Producers promoted chemical recycling – processes used to break plastics into tiny molecules – but knew of limitations</p><p>Plastic producers have pushed<strong> “</strong>advanced recycling” as a salve to the plastic waste crisis despite knowing for years that it is not a technically or economically feasible solution, a new report argues.</p><p>Advanced recycling, also known as chemical recycling, refers to a variety of processes used break plastics into tiny molecules. The industry has increasingly promoted these technologies, as public concern about the environmental and health concerns of plastic pollution <a href=""https://www.theguardian.com/environment/2019/aug/17/plastic-recycling-myth-what-really-happens-your-rubbish"">have grown.</a> Yet the roll out of these technologies has been plagued by problems, found the new analysis from fossil-fuel accountability advocacy group the Center for Climate Integrity (CCI).</p> <a href=""https://www.theguardian.com/environment/2025/may/06",https://www.theguardian.com/environment/2025/may/06/plastic-advanced-recycling-report,Global,Not applicable,Not applicable,International,Environmental News,2025-05-06 15:14:16.0000000,70.20000000000000000,0,0
EAC2E23A-3F2B-F011-8C4C-7C1E527DC3AB,2025-05-07 12:31:43.0000000,Replanted rainforests may benefit from termite transplants,"Termites -- infamous for their ability to destroy wood -- are rarely welcomed into rainforests that have been painstakingly replanted. But a new paper suggests that termite transplants may be necessary to help regenerating forests to thrive. Scientists found that termites are not thriving in replanted rainforests in Australia. Because decomposers like termites are essential for recycling nutrients and carbon, the researchers worry that the insect's slow recovery could hinder the growth and health of the young forests.",https://www.sciencedaily.com/releases/2025/05/250506224350.htm,Australia,Australia,N/A,Local,Environmental News,2025-05-06 22:43:50.0000000,123.24000000000000000,0,0
343A4842-D22A-F011-8C4E-7C1E520A55FA,2025-05-06 23:31:40.0000000,"At Trump’s urging, USPS board to name FedEx official as postmaster general",David Steiner is a member of FedEx’s board and was previously the leader of sanitation company Waste Management.,https://www.washingtonpost.com/business/2025/05/06/usps-trump-david-steiner/,United States,United States,N/A,Nation,Corporate News,2025-05-06 23:10:12.0000000,397.44000000000000000,0,0
9F74B72B-3B2B-F011-8C4D-7C1E520A55FA,2025-05-07 12:02:46.0000000,This Waste Connections Analyst Begins Coverage On A Bullish Note; Here Are Top 5 Initiations For Wednesday,"<p>Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our <a href=""https://www.benzinga.com/analyst-stock-ratings"">analyst ratings page</a>.</p>
<ul>
<li>Seaport Global analyst John Mazzoni initiated coverage on <strong>Waste Management, Inc</strong>. (NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/WM#NYSE"">WM</a>) with a Neutral rating. Waste Management shares closed at $234.07 on Tuesday. <a href=""https://www.benzinga.com/quote/WM/analyst-ratings"">See how other analysts view this stock</a>.</li>
<li>Chardan Capital analyst Rudy Li initiated coverage on <strong>Praxis Precision Medicines, Inc</strong>. (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/PRAX#NASDAQ"">PRAX</a>) with a Buy rating and ...</li></ul><p><a href=https://www.benzinga.com/25/05/45249619/this-waste-connections-analyst-begins-coverage-on-a-bullish-note-here-are-top",https://www.benzinga.com/25/05/45249619/this-waste-connections-analyst-begins-coverage-on-a-bullish-note-here-are-top-5-initiations-for-wednesday,Not specified,Not specified,Not specified,Global,Corporate News,2025-05-07 11:51:33.0000000,100.80000000000000000,0,0
7A31054E-3E2B-F011-8C4C-7C1E527DC3AB,2025-05-07 12:25:13.0000000,Aqua Metals Announces CFO Transition and Appointment of Eric West,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""justify"">RENO, Nev., May  07, 2025  (GLOBE NEWSWIRE) -- Aqua Metals (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/AQMS#NASDAQ"" rel=""nofollow"">AQMS</a>), a pioneer in sustainable lithium battery recycling, today announced a leadership transition in the role of Chief Financial Officer. Judd Merrill, who has served as CFO since 2018, is now taking a role as CFO of a publicly listed company with increasing responsibilities and will begin transitioning from his position effective May 16, 2025. To support a smooth transition and continued momentum, Judd will actively support the Company as a consultant through August 2025.</p>
<p align=""justify"">The Company also announced that Eric West, Aqua Metals&#039; former Vice President of Finance, will be appointed as Chief Financial Officer effective May 19, 2025. Eric brings deep institutional knowledge and financial experi",https://www.benzinga.com/pressreleases/25/05/g45249956/aqua-metals-announces-cfo-transition-and-appointment-of-eric-west,Not specified,Not specified,Not specified,Transition,Corporate News,2025-05-07 12:00:00.0000000,NULL,0,0
013B40A3-172C-F011-8C4D-7C1E52469E63,2025-05-08 14:20:49.0000000,Amazon says it’s a ‘myth’ that robots kill jobs. Here’s the reality | Benjamin Y Fong,"<p>The company is sending more packages every year – but with fewer fulfillment center workers</p><p>Stefano La Rovere, director of global robotics, mechatronics and sustainable packaging at Amazon, has the unfortunate task of trying to convince the public that Amazon is not in fact automating away human labor with its robotics deployments.</p><p>“It is a myth that technology and robots take out jobs,” La Rovere <a href=""https://www.cnbc.com/2024/04/12/top-amazon-exec-says-its-a-myth-robots-steal-jobs.html"">told CNBC</a> last year. He said robots assisted workers “by reducing walking distance between assignments, by taking away repetitive motions, or by helping them to lift heavy weights. In turn, our employees can learn new skills.”</p><p>Benjamin Y Fong is associate director of the <a href=""https://cwd.asu.edu/"">Center for Work &amp; Democracy</a> at Arizona State University and keeps a newsletter on labor &amp; logistics at ontheseams.substack.com.</p> <a href=""https://www.theguard",https://www.theguardian.com/commentisfree/2025/may/08/amazon-jobs-robotics,Amazon fulfillment center,United States,Not applicable,Global,Employment and Labor News,2025-05-08 14:00:32.0000000,1056.16000000000000000,0,0
3894E595-1D2C-F011-8C4D-7C1E52469E63,2025-05-08 15:03:32.0000000,Inmar Intelligence Expands MMCAP Relationship with New Medical Waste Management Contract,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""prntac""><i xmlns=""http://www.w3.org/1999/xhtml"">New contract brings secure drug take-back and sharps programs to over 34,500 MMCAP facilities, helping government-run providers meet compliance requirements, reduce risk, and protect community health</i></p>
<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">WINSTON-SALEM, N.C.</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">May 8, 2025</span></span> /PRNewswire/ -- <u xmlns=""http://www.w3.org/1999/xhtml""><a xmlns=""http://www.w3.org/1999/xhtml"" href=""https://c212.net/c/link/?t=0&amp;l=en&amp;o=4423501-1&amp;h=3397100097&amp;u=https%3A%2F%2Fwww.inmar.com%2F&amp;a=Inmar+Intelligence"" target=""_blank"" rel=""nofollow"" rel=""nofollow"">Inmar Intelligence</a></u>, a leader in healthcare logis",https://www.benzinga.com/pressreleases/25/05/n45289927/inmar-intelligence-expands-mmcap-relationship-with-new-medical-waste-management-contract,Inmar Intelligence,United States,Not applicable,National,Corporate News,2025-05-08 14:49:00.0000000,397.44000000000000000,0,0
