dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
C9EC49CF-F320-F011-998A-7C1E52469F7D,2025-04-24 10:06:46.0000000,Man who locked out a mum-of-two on a 10th floor balcony before she fell to her death learns fate,Scott Andrew Minigle was sentenced for a domestic violence offence before his partner Jodie Lovell fell to her death five years ago.,https://www.dailymail.co.uk/news/article-14642669/Scott-Minigle-Jodie-Lovell-balcony-death.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,10th floor balcony,Not specified,Not specified,Local,Civilian Murder Event,2025-04-24 09:59:19.0000000,4.80000000000000000,0,0
765AACEC-671E-F011-998A-7C1E520A55FA,2025-04-21 04:20:24.0000000,Police algorithm said Lina was at 'medium' risk. Then she was killed,Spanish police use an algorithm to assess the risk of repeat domestic violence.  Does it work?,https://www.bbc.com/news/articles/clyw7g4zxwzo#2,Lina's death,Not specified,Not specified,Local,Civilian Murder Event,2025-04-19 22:58:31.0000000,4.80000000000000000,0,0
90D59004-F820-F011-998A-7C1E520A55FA,2025-04-24 10:36:49.0000000,Jealous alcoholic who locked his lover on a 10th-floor balcony before she fell to her death learns fate in court - as details about what sparked their bitter argument are revealed,Scott Andrew Minigle was sentenced for a domestic violence offence before his partner Jodie Lovell fell to her death five years ago.,https://www.dailymail.co.uk/news/article-14642669/Scott-Minigle-Jodie-Lovell-balcony-death.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Court,Not applicable,Not applicable,Local,Civilian Murder Event,2025-04-24 10:06:56.0000000,4.80000000000000000,0,0
C442E3A5-1421-F011-9989-7C1E527DC3AB,2025-04-24 14:01:43.0000000,Domestic violence funding speaks volumes about election priorities,"But these priorities are often limited by notional and often arbitrary lines about what can be afforded to be done. Before the Budget this year, for example, the Finance Minister",https://www.thenewdaily.com.au/news/politics/australian-politics/federal-election-2025/2025/04/24/domestic-violence-funding-speaks-volumes-about-election-priorities,Australia,Australia,Not applicable,Nation,Economic News and Analysis,2025-04-24 11:50:00.0000000,391.05000000000000000,0,0
8FB9CC52-0D21-F011-998A-7C1E52469F7D,2025-04-24 13:09:24.0000000,More than a third of female business owners have faced gender discrimination,"A survey of 500 female small business owners found that 35% have faced gender discrimination, with 53% feeling pressure to prove themselves more compared to their male counterparts",https://www.dailystar.co.uk/life-style/money/more-third-female-business-owners-35111711,Not specified,Not specified,Not specified,Community,Gender Discrimination in Business,2025-04-24 12:56:04.0000000,NULL,0,0
D08E6B80-7421-F011-998A-7C1E520A55FA,2025-04-25 01:27:58.0000000,Gender Queer graphic novel reapproved for sale in Australia after federal court fight to ban book,"<p>Complaints about the book focus on cartoon sex scenes, one of which has been described by critics as ‘pornographic’ and ‘paedophilic’</p><ul><li><a href=""https://www.theguardian.com/australia-news/live/2025/apr/25/australia-election-2025-live-anthony-albanese-peter-dutton-anzac-day-dawn-ceremony-campaign-labor-hastie-coalition-ntwnfb"">Election 2025 live updates: Australia federal election campaign</a></li><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">afternoon election email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p>Gender Queer, a graphic novel on gender identity, has been reapproved for sale in Australia following a conservative campaign against the book forcing the Classification Review Board to reconsider its initial decision.</p><p>The federal court <a href=""https://www.theguardian.com/australia-news/2024/",https://www.theguardian.com/australia-news/2025/apr/25/gender-queer-graphic-novel-reapproved-for-sale-in-australia-ntwnfb,Australia,Australia,N/A,Nation,Censorship and Book Ban,2025-04-25 01:10:37.0000000,NULL,0,0
4E57947C-7A21-F011-9989-7C1E527DC3AB,2025-04-25 02:10:43.0000000,"In '24-'25, 1,351 child marriages stopped in 416 districts: Report","A collective of voluntary organizations reports significant strides in combating child marriage in India. In 2024-25, over 1,351 child marriages were halted and over 1.2 lakh were prevented through legal and community interventions across 416 districts. West Bengal, Tamil Nadu, and Bihar recorded the highest number of FIRs in cases where marriages could not be stopped.",https://timesofindia.indiatimes.com/india/in-24-25-1351-child-marriages-stopped-in-416-districts-report/articleshow/120600898.cms,India,India,Not applicable,Nation,Child Marriage Prevention Efforts,2025-04-25 01:46:56.0000000,NULL,0,0
E3C5C74A-CF21-F011-9989-7C1E527DC3AB,2025-04-25 12:17:47.0000000,North American Construction Group Ltd. Announces Pricing of Private Placement Offering of $225 Million Senior Unsecured Notes,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""justify"">ACHESON, Alberta, April  25, 2025  (GLOBE NEWSWIRE) -- North American Construction Group Ltd. (""<strong>NACG</strong>"") (TSX:<a class=""ticker"" href=""https://www.benzinga.com/stock/NOA#TSX"" rel=""nofollow"">NOA</a>, NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/NOA#NYSE"" rel=""nofollow"">NOA</a>) announced today that it has entered into an underwriting agreement to sell, pursuant to a private placement offering (the ""<strong>Offering</strong>""), $225 million aggregate principal amount of 7.75% Senior Unsecured Notes due May 1, 2030 (the ""<strong>Notes</strong>""). The Notes will be issued at a price of $1,000 per $1,000 of Notes. The Notes will accrue interest at the rate of 7.75% per annum, payable in cash in equal payments semi-annually in arrears each November 1 and May 1, commencing on November 1, 2025. The Notes will be issued pursuant to an indenture to b",https://www.benzinga.com/pressreleases/25/04/g45005627/north-american-construction-group-ltd-announces-pricing-of-private-placement-offering-of-225-milli,North America,Canada,Not applicable,Nation,Major Business and Finance Update,2025-04-25 12:00:00.0000000,612.36000000000000000,0,0
6B70634C-3B22-F011-998A-7C1E520A55FA,2025-04-26 01:10:53.0000000,Nancy Mace takes swift action after discovering woke university lists 15 genders on dorm application,"Rep. Nancy Mace slammed Clemson University after a student health portal listed 15 gender identity options, calling it 'radical, woke, leftist, lunatic ideology.'",https://www.dailymail.co.uk/news/article-14649503/Nancy-Mace-discovers-woke-university-lists-15-genders-dorm-application.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,University,United States,Not applicable,Local,Education Related News,2025-04-26 00:59:10.0000000,36.80000000000000000,0,0
0D4FE6A1-6D23-F011-8C4E-7C1E520A55FA,2025-04-27 13:43:49.0000000,‘Tories are not listening’: Ed Davey sure Lib Dems can woo more disgruntled voters,"<p>Party leader hopes local elections in many traditionally Conservative areas will help it build on recent success</p><p>Days before the local elections, with Kemi Badenoch <a href=""https://www.theguardian.com/politics/2025/apr/23/keir-starmer-urges-mps-to-lower-the-temperature-in-debate-on-gender-ruling"">demanding apologies</a> over gender identity and Nigel Farage <a href=""https://www.theguardian.com/politics/2025/apr/24/nigel-farage-says-mental-health-cases-hugely-overdiagnosed"">complaining about</a> mental illness diagnoses, Ed Davey was quietly getting on with what he perhaps does best: having fun.</p><p>In a converted shed near Stratford-upon-Avon, the Liberal Democrat leader was joking with photographers as he made chocolate truffles alongside Manuela Perteghella, his party’s MP for the formerly true-blue constituency.</p> <a href=""https://www.theguardian.com/politics/2025/apr/27/ed-davey-sure-lib-dems-woo-disgruntled-voters"">Continue reading...</a>",https://www.theguardian.com/politics/2025/apr/27/ed-davey-sure-lib-dems-woo-disgruntled-voters,Stratford-upon-Avon,United Kingdom,United Kingdom,Local,Elections and Voting,2025-04-27 13:26:04.0000000,85.00000000000000000,0,0
635E7FC7-2B24-F011-8C4E-7C1E520A55FA,2025-04-28 12:24:50.0000000,Where Japanese women stand 40 years after Equal Employment Opportunity Law,"TOKYO (Japan News/ANN) — It has been 40 years since the Equal Employment Opportunity Law was enacted. Since the enactment of the law, which was the fist step to eliminate gender discrimination in job opportunities, efforts have been made to promote the development of an environment in which women can work comfortably. The way women are perceived — from powerful to sweet — has been reflected in economic and social developments up to the present day. Career-track positions The law was enacted in 1",https://www.koreaherald.com/article/10474878,"Tokyo, Japan",Japan,N/A,Nation,Employment and Labor News,2025-04-28 00:00:00.0000000,664.20000000000000000,0,0
99031087-FE23-F011-8C4E-7C1E52469F7D,2025-04-28 07:01:00.0000000,Australia election live 2025: Albanese campaign touches down in Brisbane as Dutton meets domestic violence advocates on Central Coast,"<p>Follow today’s news live</p><ul><li><a href=""https://www.theguardian.com/australia-news/ng-interactive/2024/nov/02/labor-v-the-coalition-who-is-leading-in-the-polls?CMP=cvau_sfl"">Polls tracker</a>; <a href=""https://www.theguardian.com/australia-news/2025/mar/28/what-date-is-the-australian-federal-election-everything-you-need-to-know-about-voting-and-the-state-of-the-parties"">election guide</a>; <a href=""https://www.theguardian.com/australia-news/australian-election-2025?CMP=cvau_sfl"">full federal election coverage</a></li><li><a href=""https://www.theguardian.com/australia-news/series/anywhere-but-canberra"">Anywhere but Canberra</a>; <a href=""https://www.theguardian.com/australia-news/ng-interactive/2025/mar/28/guide-to-electorates-in-the-2025-australian-election-from-safe-to-marginal?CMP=cvau_sfl"">interactive electorates guide</a></li><li><a href=""https://www.theguardian.com/news/series/guardian-australia-podcast-series"">Listen to the latest episode of our new narrative podcast ser",https://www.theguardian.com/australia-news/live/2025/apr/28/australia-election-2025-anthony-albanese-peter-dutton-liberal-labor-coalition-greens-gas-fossil-fuels-global-heating-voting-nrl,Australia,Australia,N/A,Nation,Elections and Voting,2025-04-28 06:48:52.0000000,142.20000000000000000,0,0
859622A3-1524-F011-8C4D-7C1E527DC3AB,2025-04-28 09:46:28.0000000,"Furious mother stares down the 'coward' who stabbed her daughter, 21, to death in an unspeakable act of domestic violence - as she makes a shocking claim",Tabitha Acret told the Newcastle Supreme Court her mind was filled with thoughts about her daughter Mackenzie Anderson's harrowing last night.,https://www.dailymail.co.uk/news/article-14654963/Mackenzie-Anderson-murder-newcastle.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Domestic,Not specified,Not specified,Local,Civilian Murder Event,2025-04-28 09:36:54.0000000,4.80000000000000000,0,0
3CE9AE7A-8825-F011-8C4E-7C1E52469F7D,2025-04-30 06:00:56.0000000,Domestic violence in Fiji: Women treated 'like a doormat or a dog',"Fiji Police is urging members of the public not to resort to violence as a way to resolve disputes. Police officers had responded to a case of domestic disturbance as the couple were heard arguing, and upon arrival at the couple's flat in a housing complex,",https://www.rnz.co.nz/international/pacific-news/559495/domestic-violence-in-fiji-women-treated-like-a-doormat-or-a-dog,Fiji,Fiji,N/A,Local,Civilian Murder Event,2025-04-30 01:46:00.0000000,13.12000000000000000,0,0
69E0D160-8825-F011-8C4D-7C1E527DC3AB,2025-04-30 06:00:14.0000000,"DV killer victim blames Mackenzie Anderson in apology letter, court told","Prosecutors say a domestic violence murderer, who stabbed his ex-partner 78 times, blames her for his actions in an apology letter read at his sentencing.",https://www.abc.net.au/news/2025-04-30/mackenzie-anderson-dv-murderer-victim-blames-in-apology-letter/105232678,Australia,Australia,N/A,Local,Civilian Murder Event,2025-04-30 04:41:00.0000000,25.28000000000000000,0,0
306D38F2-791E-F011-998A-7C1E520A55FA,2025-04-21 06:29:17.0000000,Police algorithm said Lina was at 'medium' risk. Then she was killed,Spanish police use an algorithm to assess the risk of repeat domestic violence.  Does it work?,https://www.bbc.com/news/articles/clyw7g4zxwzo#2,Lina's death,Not specified,Not specified,Local,Civilian Murder Event,2025-04-19 22:58:31.0000000,4.80000000000000000,0,0
CFF1B773-CB25-F011-8C4E-7C1E520A55FA,2025-04-30 14:00:25.0000000,DV Qld: New police powers set to better protect victims,"Every woman identified as a domestic violence offender under landmark new police powers will reviewed within 24 hours, amid concerns misidentification could put them at risk.",https://www.thechronicle.com.au/news/queensland/dv-qld-new-police-powers-set-to-better-protect-victims/news-story/7d1926ab5d27e8a07e791eaac240309c,Australia,Australia,N/A,Nation,Civil Rights News,2025-04-30 12:00:00.0000000,199.08000000000000000,0,0
